Liga,Casa,Visitante,fair odd over 1.5, odd over 1.5, % valor, fair odd over 2.5, odd over 2.5, % valor, fair odd under 3.5, odd under 3.5, % valor
Brasileirão Série A,Corinthians,Cruzeiro,0,1.41,0,3.819,2.18,-0.4291699397748101,1.000,1.22,0.21999999999999997
