Liga,Casa,Visitante,fair odd over 1.5, odd over 1.5, % valor, fair odd over 2.5, odd over 2.5, % valor, fair odd under 3.5, odd under 3.5, % valor
Premier League,Nottm Forest,Man Utd,1.312,010.08000,6.682926829268293,2.281,030.00000,12.1521262604121,1.414,010.01040,6.629878048780489
