Liga,Casa,Visitante,fair odd over 1.5, odd over 1.5, % valor, fair odd over 2.5, odd over 2.5, % valor, fair odd under 3.5, odd under 3.5, % valor
Premier League,Nottm Forest,Man Utd,1.312,1.80,0.3719512195121951,2.281,3.00,0.3152126260412099,1.414,1.14,-0.13109756097560987
