Liga,Casa,Visitante,fair odd over 1.5, odd over 1.5, % valor, fair odd over 2.5, odd over 2.5, % valor, fair odd under 3.5, odd under 3.5, % valor
Brasileirão Série A,Corinthians,Cruzeiro,0,010.04010,0,3.819,020.01080,4.239800995024876,1.000,010.02020,9.0202
